id,section_id,fournisseur_id,article_id,quantite,prix_unitaire,devise,date_pr,date_po,date_livraison_prevue,date_livraison_reelle,statut,ecart_jours
40848c14-351d-4f6a-a6f0-8ae51c3738f4,9afefdbb-119c-4425-8535-6fec5127f4b6,d2e0a39b-31b3-4c7e-98cc-450466fb6a32,49,2,138.23,USD,2026-08-19,2026-08-23,2026-08-27,2026-08-27,livree_a_temps,0
ed863b31-e222-4737-a340-bbbc8a419f1a,9afefdbb-119c-4425-8535-6fec5127f4b6,30b648e7-ced0-442b-bcd3-dda7eba08e81,49,50,148.55,USD,2026-08-12,2026-08-19,2026-08-24,2026-08-26,livree_en_retard,2
635bcf0f-9692-4cbd-a721-80a64112dc53,9afefdbb-119c-4425-8535-6fec5127f4b6,c63d80ac-cb95-4bcc-a75a-1812b8f14a40,106,100,123.83,USD,2026-08-16,2026-08-25,2026-08-27,2026-08-27,livree_a_temps,0
d5743f3a-eb6a-4d54-b41f-e2bcb02d8439,9afefdbb-119c-4425-8535-6fec5127f4b6,ce8c11a2-7764-4c69-9d3d-6efc6283c1a9,111,100,84.42,USD,2026-08-11,2026-08-15,2026-08-20,2026-08-20,livree_a_temps,0
b0fe3d97-af80-4d30-bb19-499eede0df73,233431b7-94e1-4972-835b-5ab9bc49f081,f277c2c1-bc3c-47b9-a164-dba979311684,67,10,721.69,USD,2025-09-20,2025-09-25,2025-09-29,2025-09-29,livree_a_temps,0
067ad9b0-88f9-4bca-965c-7ff666df7a42,233431b7-94e1-4972-835b-5ab9bc49f081,0e0a982e-e2d6-401b-b86c-9af6ccb63233,58,20,256.02,USD,2025-09-04,2025-09-13,2025-09-20,2025-10-06,livree_en_retard,16
157d7109-f765-4536-b4dd-1cab593cb329,233431b7-94e1-4972-835b-5ab9bc49f081,08bbc964-d812-43ef-88bc-1b75de877890,80,50,587.66,USD,2025-09-11,2025-09-13,2025-09-16,2025-09-13,livree_a_temps,-3
82436d75-1970-4d5a-a977-ae08d6d6d553,233431b7-94e1-4972-835b-5ab9bc49f081,7a95f5a9-dbad-4e44-b6b2-a2dd3f6c31f1,83,50,211.28,USD,2025-09-22,2025-09-27,2025-10-10,2025-10-09,livree_a_temps,-1
fe1add64-1075-40ae-b85f-3e5b0a9f3149,233431b7-94e1-4972-835b-5ab9bc49f081,387413d8-2f51-4f7e-9c4d-d483caa3d19d,84,1,2564.82,USD,2025-09-11,2025-09-20,2025-09-24,2025-09-24,livree_a_temps,0
a2b741c1-d284-4470-a406-8e9fba2abfd2,233431b7-94e1-4972-835b-5ab9bc49f081,d2e0a39b-31b3-4c7e-98cc-450466fb6a32,78,100,1939.78,USD,2025-08-30,2025-09-09,2025-09-12,2025-09-12,livree_a_temps,0
eb2355a6-d022-493d-9126-df32476e64b0,233431b7-94e1-4972-835b-5ab9bc49f081,83dde059-513e-4073-ac2a-fa13a3a1e575,48,100,217.72,USD,2025-09-14,2025-09-17,2025-09-23,2025-09-23,livree_a_temps,0
735cd5d6-b147-45e5-9178-43f2eaa81edd,233431b7-94e1-4972-835b-5ab9bc49f081,30b648e7-ced0-442b-bcd3-dda7eba08e81,52,10,60.65,USD,2025-09-28,2025-10-05,2025-10-11,2025-10-20,livree_en_retard,9
0712d4eb-3990-4ca7-812f-dd8148b97be4,233431b7-94e1-4972-835b-5ab9bc49f081,4c414f3e-f0f0-432a-8c5f-74b77ecb5828,33,5,100.6,USD,2025-09-17,2025-09-24,2025-10-23,2025-10-23,livree_a_temps,0
99318943-96f5-44df-b642-b03334004fb9,233431b7-94e1-4972-835b-5ab9bc49f081,ce8c11a2-7764-4c69-9d3d-6efc6283c1a9,29,10,34.22,USD,2025-09-13,2025-09-14,2025-09-20,2025-09-27,livree_en_retard,7
1be0ab9d-2d6e-4dfe-aca0-b3c8c30009a4,233431b7-94e1-4972-835b-5ab9bc49f081,5a131d9a-320b-4460-b554-997bcd47bfd0,45,100,85.05,USD,2025-09-08,2025-09-09,2025-09-15,2025-09-15,livree_a_temps,0
4513650a-fe9d-49d9-b739-fba7d5c98a7d,233431b7-94e1-4972-835b-5ab9bc49f081,00ab9818-5274-4d3b-b16c-68b4f0e95292,151,20,23.17,USD,2025-09-09,2025-09-16,2025-09-23,,annulee,
c6220423-5ae5-4adb-9637-d0ecdf14bbb7,233431b7-94e1-4972-835b-5ab9bc49f081,1a873014-f873-4054-894e-8bf644612067,151,10,25.74,USD,2025-09-26,2025-10-03,2025-10-18,2025-10-16,livree_a_temps,-2
826b3942-ebfe-47dc-b988-dc3255f70058,233431b7-94e1-4972-835b-5ab9bc49f081,309121c4-a374-43b3-92e5-a2a321816170,150,10,31.51,USD,2025-09-23,2025-09-29,2025-09-30,2025-09-30,livree_a_temps,0
17d2b59a-cea2-4ad7-bb00-e0f3ea7093c5,233431b7-94e1-4972-835b-5ab9bc49f081,9906fb3f-de24-4d7f-a907-2d31c10147ec,83,5,189.8,USD,2025-10-13,2025-10-14,2025-10-17,2025-11-03,livree_en_retard,17
0c9f2647-bebb-45d3-8bc4-224cc29ab76d,233431b7-94e1-4972-835b-5ab9bc49f081,afa25e1d-9614-4325-939a-28c9c516deaa,86,2,2418.23,USD,2025-10-21,2025-10-23,2025-11-04,2025-11-04,livree_a_temps,0
687dd156-d788-4aec-98a1-d81950dca019,233431b7-94e1-4972-835b-5ab9bc49f081,98390bdc-1e93-4618-8e29-ce8ed6a4aed8,56,5,195.23,USD,2025-10-03,2025-10-12,2025-10-23,2025-10-21,livree_a_temps,-2
4e7422e5-74ed-46ab-9edd-8862ffbfd6d2,233431b7-94e1-4972-835b-5ab9bc49f081,a75b28b3-26ec-4fca-a7e0-421624813c54,36,10,14.04,USD,2025-10-08,2025-10-10,2025-10-17,2025-10-16,livree_a_temps,-1
ca3d9e9b-e783-4b04-a23f-1ec32852105f,233431b7-94e1-4972-835b-5ab9bc49f081,bd78e129-6007-46b3-89c4-44bf91d38bc2,29,50,36.89,USD,2025-10-07,2025-10-08,2025-10-22,2025-10-22,livree_a_temps,0
4af05d97-c7f5-4a0a-9ea6-0cfc703e766c,233431b7-94e1-4972-835b-5ab9bc49f081,e9e5c7af-5072-48f7-a4fc-11c95b71994c,38,2,443.59,USD,2025-10-15,2025-10-21,2025-10-25,2025-10-25,livree_a_temps,0
a93d1f84-6e41-4661-83fb-55fd55ba71bf,233431b7-94e1-4972-835b-5ab9bc49f081,38d5069e-3dbd-485e-86b7-ecbb8bbd2207,153,5,44.89,USD,2025-10-18,2025-10-21,2025-11-20,2025-11-20,livree_a_temps,0
e6bdad3c-61fb-46b9-9daf-3eab30ded0d0,233431b7-94e1-4972-835b-5ab9bc49f081,c594d23a-fd74-4e3b-877c-79b8f4c6139d,78,1,2900.83,USD,2025-11-06,2025-11-09,2025-11-20,2025-11-20,livree_a_temps,0
e6350ef2-63a7-4631-8768-db55f0ff6c30,233431b7-94e1-4972-835b-5ab9bc49f081,e62c2c04-1277-440a-8b88-e465e31f7939,87,50,3240.06,USD,2025-11-09,2025-11-11,2025-11-17,2025-11-17,livree_a_temps,0
baf8728e-4bf7-495e-ba90-6dbe9da0c16c,233431b7-94e1-4972-835b-5ab9bc49f081,bc5b55fa-f576-4627-a4df-94b9c031ffc3,85,10,3289.77,USD,2025-11-08,2025-11-15,2025-11-16,2025-11-27,livree_en_retard,11
0902359c-0e80-42c0-b342-64727cf895de,233431b7-94e1-4972-835b-5ab9bc49f081,c594d23a-fd74-4e3b-877c-79b8f4c6139d,82,5,2046.78,USD,2025-11-14,2025-11-15,2025-11-26,,annulee,
cd4c5784-4ef5-4eb2-be73-57bbecfe9c0c,233431b7-94e1-4972-835b-5ab9bc49f081,a42c50e1-e7d1-4a84-95a4-095680d78ab4,57,100,93.9,USD,2025-11-18,2025-11-27,2025-12-12,2025-12-17,livree_en_retard,5
3271e975-f556-4c73-88ac-3d3a0bdb5915,233431b7-94e1-4972-835b-5ab9bc49f081,bd78e129-6007-46b3-89c4-44bf91d38bc2,34,1,54.66,USD,2025-11-05,2025-11-14,2025-11-24,2025-11-24,livree_a_temps,0
d2321c18-83cd-47aa-bda6-7ce36149a31a,233431b7-94e1-4972-835b-5ab9bc49f081,82c6ba60-8224-461a-951d-8a4e71090f87,34,1,51.52,USD,2025-11-11,2025-11-14,2025-11-28,2025-11-28,livree_a_temps,0
2c1e8997-f2f8-4887-9b05-3e44fd92ee77,233431b7-94e1-4972-835b-5ab9bc49f081,77ad32c8-2e7a-4441-ba6f-5539ebe4560b,33,2,84.21,USD,2025-11-25,2025-12-02,2025-12-10,2025-12-10,livree_a_temps,0
bdc2d42b-f547-4f91-9dc9-ae635ebbdc46,233431b7-94e1-4972-835b-5ab9bc49f081,14e13be0-90c7-4e0e-b6f8-9792e15ebc20,35,20,53.55,USD,2025-11-04,2025-11-10,2025-11-16,2025-11-16,livree_a_temps,0
15473c9a-59a4-475a-b4bc-dc72f5381c5e,233431b7-94e1-4972-835b-5ab9bc49f081,ddb507c6-7c41-4027-bf46-dee06e458cb7,44,50,16.07,USD,2025-11-21,2025-11-28,2025-12-02,2025-12-02,livree_a_temps,0
61bacbb1-0c8d-41eb-82db-c165816bc4bc,233431b7-94e1-4972-835b-5ab9bc49f081,312ae8a1-1e93-47d8-84fe-7dd909b0e00d,153,50,39.57,USD,2025-11-25,2025-12-03,2025-12-18,2025-12-24,livree_en_retard,6
d3c8af99-9f7d-4a85-be8e-d7b9dc4f49b9,233431b7-94e1-4972-835b-5ab9bc49f081,9f9edf6f-deea-4916-baa9-bd33204ad5ab,154,20,14.25,USD,2025-11-23,2025-11-26,2025-12-08,2025-12-24,livree_en_retard,16
e3a99796-0ad9-4708-9321-dce84fb688b5,233431b7-94e1-4972-835b-5ab9bc49f081,0e0a982e-e2d6-401b-b86c-9af6ccb63233,60,5,734.5,USD,2025-12-27,2026-01-05,2026-01-12,2026-01-31,livree_en_retard,19
b7c8291f-19f6-4cc8-9011-af85de37a045,233431b7-94e1-4972-835b-5ab9bc49f081,c8db7681-fcca-421a-a31f-b94c4edbb479,86,10,2285.86,USD,2025-12-23,2025-12-29,2026-01-05,2026-01-15,livree_en_retard,10
741f5dc1-9833-4871-9339-a4abbaa46444,233431b7-94e1-4972-835b-5ab9bc49f081,b851354a-28e7-49f5-a104-ad902f5bda28,85,5,3021.07,USD,2025-12-17,2025-12-21,2025-12-24,2026-01-04,livree_en_retard,11
794159a0-06f6-400e-8da6-aa7ea9c0282f,233431b7-94e1-4972-835b-5ab9bc49f081,b851354a-28e7-49f5-a104-ad902f5bda28,80,5,502.97,USD,2025-12-03,2025-12-13,2025-12-18,2025-12-16,livree_a_temps,-2
a2027ac8-f2f8-418b-ae4a-ad598f905362,233431b7-94e1-4972-835b-5ab9bc49f081,87d82af0-297c-48d8-b9bb-0d0df1927534,52,1,106.5,USD,2025-12-01,2025-12-02,2025-12-28,2026-01-07,livree_en_retard,10
53c1d0e4-2230-4ad2-a550-8fe4da2c6584,233431b7-94e1-4972-835b-5ab9bc49f081,c8db7681-fcca-421a-a31f-b94c4edbb479,37,10,26.82,USD,2025-12-15,2025-12-17,2025-12-31,2025-12-31,livree_a_temps,0
99033d30-0dbe-43cb-a0ad-3f05404bc50c,233431b7-94e1-4972-835b-5ab9bc49f081,e4b497a2-4b2e-4c1c-8bb5-dfdabd33779b,37,100,23.02,USD,2025-12-15,2025-12-21,2025-12-23,2026-01-02,livree_en_retard,10
35fddf44-cf4e-40b4-b187-910ab92a873c,233431b7-94e1-4972-835b-5ab9bc49f081,cf511785-f907-4baa-9600-cc29a8d369e7,47,1,277.82,USD,2025-12-19,2025-12-21,2025-12-25,2026-01-01,livree_en_retard,7
d318fdd1-b871-4d08-92c3-d3fe302be85a,233431b7-94e1-4972-835b-5ab9bc49f081,bfd258a1-15d6-405e-80cd-4cf9ed5b730d,47,50,356.01,USD,2025-12-14,2025-12-19,2025-12-26,2026-01-04,livree_en_retard,9
64e27af8-55e0-45f8-b11a-3a9ddffda0fa,233431b7-94e1-4972-835b-5ab9bc49f081,00ab9818-5274-4d3b-b16c-68b4f0e95292,153,2,38.2,USD,2025-12-25,2026-01-03,2026-01-17,2026-01-17,livree_a_temps,0
2bc09ac5-d6f7-412d-abb7-6ae7d5d80683,233431b7-94e1-4972-835b-5ab9bc49f081,afa25e1d-9614-4325-939a-28c9c516deaa,86,2,2169.56,USD,2026-01-12,2026-01-16,2026-01-20,2026-01-19,livree_a_temps,-1
1790ee40-78b9-4963-8f74-65e7ed6939a7,233431b7-94e1-4972-835b-5ab9bc49f081,b851354a-28e7-49f5-a104-ad902f5bda28,82,5,1974.66,USD,2026-01-20,2026-01-22,2026-01-25,,annulee,
f53778f6-8236-4fe6-b3c8-0725e10d70a6,233431b7-94e1-4972-835b-5ab9bc49f081,e62c2c04-1277-440a-8b88-e465e31f7939,84,1,1969.98,USD,2026-01-17,2026-01-25,2026-01-31,2026-02-21,livree_en_retard,21
3e3a0d15-c91f-421d-b971-70b4528ff4b1,233431b7-94e1-4972-835b-5ab9bc49f081,9906fb3f-de24-4d7f-a907-2d31c10147ec,81,10,3851.9,USD,2026-01-05,2026-01-07,2026-01-10,2026-01-10,livree_a_temps,0
8760c2b7-93cc-4141-8574-b8c21c6dc399,233431b7-94e1-4972-835b-5ab9bc49f081,00ab9818-5274-4d3b-b16c-68b4f0e95292,81,100,4394.84,USD,2026-01-21,2026-01-31,2026-02-05,2026-02-05,livree_a_temps,0
05b66ad4-6aa1-499f-91ce-98f0617bcfbf,233431b7-94e1-4972-835b-5ab9bc49f081,98ac7ba3-6167-4556-81bd-92b16919c9ca,57,10,85.07,USD,2026-01-08,2026-01-17,2026-01-20,2026-01-20,livree_a_temps,0
66352792-9c81-491a-9a05-9619b631ce16,233431b7-94e1-4972-835b-5ab9bc49f081,98ac7ba3-6167-4556-81bd-92b16919c9ca,57,20,100.77,USD,2026-01-22,2026-01-31,2026-02-04,2026-02-03,livree_a_temps,-1
d519a60a-32b6-4b07-9549-32ce3f3ce70c,233431b7-94e1-4972-835b-5ab9bc49f081,65c02af0-837c-45f5-91bd-6ad4308cb818,30,5,67.92,USD,2026-01-19,2026-01-23,2026-01-29,2026-01-29,livree_a_temps,0
a23c34dd-0134-42c8-80a4-01ff9155b377,233431b7-94e1-4972-835b-5ab9bc49f081,82c6ba60-8224-461a-951d-8a4e71090f87,28,1,33.73,USD,2026-01-18,2026-01-21,2026-02-03,2026-02-03,livree_a_temps,0
724cfede-4c2d-46a0-8ae0-138b950043ee,233431b7-94e1-4972-835b-5ab9bc49f081,bbad2cc4-4ca4-49de-a7ad-9aedb833182e,45,10,94.67,USD,2026-01-03,2026-01-10,2026-01-19,2026-01-19,livree_a_temps,0
42617c64-cd12-43c3-9ddf-57959372a086,233431b7-94e1-4972-835b-5ab9bc49f081,ddb507c6-7c41-4027-bf46-dee06e458cb7,45,1,80.12,USD,2026-01-07,2026-01-15,2026-01-22,2026-01-28,livree_en_retard,6
aaf99120-0cb3-4838-b6af-10bbbf52fc11,233431b7-94e1-4972-835b-5ab9bc49f081,38d5069e-3dbd-485e-86b7-ecbb8bbd2207,149,1,7.75,USD,2025-12-29,2026-01-03,2026-01-28,2026-02-01,livree_en_retard,4
e76616d5-fe0a-4cb9-8a6b-f7bfef99adc3,233431b7-94e1-4972-835b-5ab9bc49f081,9f9edf6f-deea-4916-baa9-bd33204ad5ab,150,5,41.86,USD,2026-01-13,2026-01-16,2026-01-20,2026-01-20,livree_a_temps,0
d558a46a-d072-491b-944b-6a7c0a423e81,233431b7-94e1-4972-835b-5ab9bc49f081,e46c25a1-05f4-493c-a89e-938d1791b3d2,58,5,392.21,USD,2026-01-30,2026-02-03,2026-02-25,2026-02-25,livree_a_temps,0
299a7ba4-9ec5-45d1-977a-6dcaa19c2852,233431b7-94e1-4972-835b-5ab9bc49f081,d2e0a39b-31b3-4c7e-98cc-450466fb6a32,82,5,1812.14,USD,2026-02-15,2026-02-20,2026-02-27,2026-02-25,livree_a_temps,-2
515bf585-6b53-4a1b-8bd8-845ccf568f9b,233431b7-94e1-4972-835b-5ab9bc49f081,bfd258a1-15d6-405e-80cd-4cf9ed5b730d,82,50,1937.8,USD,2026-02-01,2026-02-11,2026-02-24,2026-02-21,livree_a_temps,-3
4e3e0a51-c68c-4005-a7eb-94623753db64,233431b7-94e1-4972-835b-5ab9bc49f081,93dcbfe8-ed77-4ec4-935f-f1a2240ba7c4,85,1,3862.35,USD,2026-02-12,2026-02-17,2026-02-25,2026-03-16,livree_en_retard,19
58372007-f520-4ff8-aa9a-348a323f70e6,233431b7-94e1-4972-835b-5ab9bc49f081,2e046788-aa07-4595-8d13-bda912cb3837,84,2,1826.4,USD,2026-02-14,2026-02-20,2026-02-21,2026-03-01,livree_en_retard,8
d333573b-fd78-44a2-b3f2-f4421bc29425,233431b7-94e1-4972-835b-5ab9bc49f081,4b0da602-5f61-4d55-be93-470463212538,54,50,158.74,USD,2026-02-04,2026-02-12,2026-02-14,2026-02-14,livree_a_temps,0
cc15ef93-8d8e-4505-ad84-6d8ed4dcbcbf,233431b7-94e1-4972-835b-5ab9bc49f081,83dde059-513e-4073-ac2a-fa13a3a1e575,51,10,115.58,USD,2026-02-24,2026-03-04,2026-03-08,,annulee,
be193e41-b46d-47e5-8e97-f1d7bbee4e79,233431b7-94e1-4972-835b-5ab9bc49f081,77ad32c8-2e7a-4441-ba6f-5539ebe4560b,28,5,36.64,USD,2026-01-31,2026-02-03,2026-02-12,2026-02-13,livree_en_retard,1
e470f120-1db4-4516-a9f1-d0ee4748fc57,233431b7-94e1-4972-835b-5ab9bc49f081,ddb507c6-7c41-4027-bf46-dee06e458cb7,36,10,14.9,USD,2026-01-29,2026-02-07,2026-02-09,2026-02-09,livree_a_temps,0
cc6db5f1-737a-4fe9-8988-ca7631da6d1e,233431b7-94e1-4972-835b-5ab9bc49f081,5b5cb032-bcb4-4e20-9df6-1e0e66b4f0d6,36,100,22.96,USD,2026-01-27,2026-02-06,2026-03-05,2026-03-05,livree_a_temps,0
4cbe57cb-b6ea-4a6a-968c-40830f791530,233431b7-94e1-4972-835b-5ab9bc49f081,309121c4-a374-43b3-92e5-a2a321816170,43,5,250.52,USD,2026-02-05,2026-02-14,2026-02-16,2026-02-16,livree_a_temps,0
825876a2-f7d5-4ad3-8f25-598c2db4b8d6,233431b7-94e1-4972-835b-5ab9bc49f081,a60a399f-6dc2-43b0-86af-0b691911039a,40,100,334,USD,2026-01-29,2026-02-08,2026-02-21,2026-02-21,livree_a_temps,0
0fde14b3-347f-4437-b46b-2db8541eab35,233431b7-94e1-4972-835b-5ab9bc49f081,cf511785-f907-4baa-9600-cc29a8d369e7,44,20,18.41,USD,2026-02-18,2026-02-25,2026-03-04,2026-03-04,livree_a_temps,0
fcb56685-3628-4ad2-8d49-b2c63e50ca2d,233431b7-94e1-4972-835b-5ab9bc49f081,9f9edf6f-deea-4916-baa9-bd33204ad5ab,147,10,32.56,USD,2026-02-05,2026-02-12,2026-02-21,2026-02-21,livree_a_temps,0
ee9adc68-7dec-469a-b4ce-a0f58a9637a3,233431b7-94e1-4972-835b-5ab9bc49f081,94a69aa3-865f-4c60-b54b-595ed610efe7,145,5,22.75,USD,2026-02-11,2026-02-19,2026-03-01,2026-02-28,livree_a_temps,-1
2b7217d4-f1a3-4d6c-bce4-4aad0f34d058,233431b7-94e1-4972-835b-5ab9bc49f081,1a873014-f873-4054-894e-8bf644612067,146,5,3.58,USD,2026-02-14,2026-02-15,2026-03-01,,annulee,
76bdc447-09d1-4207-a013-cb8f016fdce0,233431b7-94e1-4972-835b-5ab9bc49f081,bd3e241f-f501-4299-ba40-37a61386691f,62,20,249.84,USD,2026-02-26,2026-03-05,2026-03-12,2026-03-12,livree_a_temps,0
0f8fc070-0a79-41d1-b8b9-6b9cbae35f73,233431b7-94e1-4972-835b-5ab9bc49f081,7a95f5a9-dbad-4e44-b6b2-a2dd3f6c31f1,87,1,3128.79,USD,2026-03-23,2026-04-02,2026-04-17,2026-04-18,livree_en_retard,1
3267731c-1c05-46e4-8e03-10c73b16d72a,233431b7-94e1-4972-835b-5ab9bc49f081,9906fb3f-de24-4d7f-a907-2d31c10147ec,81,100,3890.38,USD,2026-03-25,2026-03-28,2026-04-04,2026-04-04,livree_a_temps,0
c0d70c6a-974c-425f-9444-72884c6096f4,233431b7-94e1-4972-835b-5ab9bc49f081,f277c2c1-bc3c-47b9-a164-dba979311684,84,5,2158.52,USD,2026-03-05,2026-03-15,2026-03-25,2026-03-25,livree_a_temps,0
34deb5b0-0995-4e38-8ebc-99e961db0c11,233431b7-94e1-4972-835b-5ab9bc49f081,387413d8-2f51-4f7e-9c4d-d483caa3d19d,79,1,103.81,USD,2026-03-10,2026-03-12,2026-03-22,2026-03-22,livree_a_temps,0
2e1fafaf-7558-4f4a-b9c8-4d9928d5bf6e,233431b7-94e1-4972-835b-5ab9bc49f081,5b91061a-7430-4127-a4d5-a578817c0d7c,78,50,1860.37,USD,2026-03-03,2026-03-07,2026-03-10,,annulee,
e38f4d6d-0f1a-4036-92d6-0d2ab27920ba,233431b7-94e1-4972-835b-5ab9bc49f081,98390bdc-1e93-4618-8e29-ce8ed6a4aed8,55,20,197.25,USD,2026-03-24,2026-03-28,2026-04-05,2026-04-05,livree_a_temps,0
1473702f-37b2-4d54-b535-11dcb7acbbc0,233431b7-94e1-4972-835b-5ab9bc49f081,98ac7ba3-6167-4556-81bd-92b16919c9ca,56,20,133.6,USD,2026-03-11,2026-03-20,2026-03-27,2026-03-28,livree_en_retard,1
6572c755-f337-4c35-873e-dfb2638e3b1d,233431b7-94e1-4972-835b-5ab9bc49f081,833d445f-a8a6-41ba-9fde-63c65c37bdd3,33,1,115.99,USD,2026-03-25,2026-03-31,2026-04-23,2026-04-23,livree_a_temps,0
f622c95e-082a-4017-be60-578fea4af049,233431b7-94e1-4972-835b-5ab9bc49f081,5de62164-c59b-4907-ae96-7a63b4cddbb2,32,10,17.65,USD,2026-03-08,2026-03-12,2026-03-14,2026-03-22,livree_en_retard,8
137873c3-4eea-4e22-b670-ec29394d5217,233431b7-94e1-4972-835b-5ab9bc49f081,ddb507c6-7c41-4027-bf46-dee06e458cb7,30,100,50.52,USD,2026-03-12,2026-03-15,2026-03-18,2026-03-18,livree_a_temps,0
034164ab-1737-4003-9cfc-b8d171eead2c,233431b7-94e1-4972-835b-5ab9bc49f081,309121c4-a374-43b3-92e5-a2a321816170,40,5,209.35,USD,2026-03-05,2026-03-08,2026-03-14,2026-03-22,livree_en_retard,8
e335226a-1e78-4abc-a01b-ad9f890ba84a,233431b7-94e1-4972-835b-5ab9bc49f081,50c1784a-9dd7-49d3-a367-b49e81d4fcc9,145,10,17.38,USD,2026-03-17,2026-03-21,2026-03-24,2026-03-24,livree_a_temps,0
7be0c6a9-a12a-4a19-bef1-b960fea89c3e,233431b7-94e1-4972-835b-5ab9bc49f081,38d5069e-3dbd-485e-86b7-ecbb8bbd2207,154,100,18.87,USD,2026-03-19,2026-03-29,2026-04-21,2026-04-24,livree_en_retard,3
617714a4-fb21-4484-b5c9-b8f028547ae4,233431b7-94e1-4972-835b-5ab9bc49f081,2b00fc0c-0608-4168-b9e2-82ed521d1c75,59,5,600.31,USD,2026-04-08,2026-04-14,2026-04-20,2026-04-21,livree_en_retard,1
728dd07d-ecdc-48da-8fcb-2e20f111e0d8,233431b7-94e1-4972-835b-5ab9bc49f081,5b91061a-7430-4127-a4d5-a578817c0d7c,81,10,3602.93,USD,2026-04-01,2026-04-09,2026-04-13,2026-04-13,livree_a_temps,0
eb66c802-c454-4778-b313-d38dc8602c43,233431b7-94e1-4972-835b-5ab9bc49f081,b851354a-28e7-49f5-a104-ad902f5bda28,80,1,524.25,USD,2026-04-03,2026-04-05,2026-04-10,2026-04-21,livree_en_retard,11
e5c7128e-857b-4474-920d-eded391a5e8b,233431b7-94e1-4972-835b-5ab9bc49f081,c8db7681-fcca-421a-a31f-b94c4edbb479,29,10,36.47,USD,2026-04-01,2026-04-03,2026-04-17,,annulee,
3cf0c952-ba2e-4ff1-8547-85dd40c369fc,233431b7-94e1-4972-835b-5ab9bc49f081,ce8c11a2-7764-4c69-9d3d-6efc6283c1a9,32,2,16.28,USD,2026-04-11,2026-04-16,2026-04-20,2026-04-20,livree_a_temps,0
989fb1f8-0cbe-4c7c-982a-45767e876817,233431b7-94e1-4972-835b-5ab9bc49f081,1b9d31e8-58e9-410c-97a5-1dba9298c645,33,5,78.04,USD,2026-04-10,2026-04-12,2026-04-17,2026-04-18,livree_en_retard,1
c85b08b8-8759-4b77-9111-2e713924fa34,233431b7-94e1-4972-835b-5ab9bc49f081,98ac7ba3-6167-4556-81bd-92b16919c9ca,30,20,49.64,USD,2026-04-26,2026-05-02,2026-05-09,2026-05-09,livree_a_temps,0
fcad7e5f-d2cc-43e7-8d58-b2d5417f00ac,233431b7-94e1-4972-835b-5ab9bc49f081,0cce90f0-eef2-49a4-8655-7cf84beedd5a,39,5,1.66,USD,2026-03-28,2026-04-02,2026-04-04,2026-04-04,livree_a_temps,0
510d15e7-07ef-4978-900c-fcc8f854f968,233431b7-94e1-4972-835b-5ab9bc49f081,bfd258a1-15d6-405e-80cd-4cf9ed5b730d,42,100,141.48,USD,2026-03-29,2026-04-02,2026-04-11,2026-04-11,livree_a_temps,0
466198f0-40c6-494a-91cf-13e3c9329a00,233431b7-94e1-4972-835b-5ab9bc49f081,bfd258a1-15d6-405e-80cd-4cf9ed5b730d,45,10,82.56,USD,2026-03-30,2026-04-05,2026-04-13,2026-04-13,livree_a_temps,0
d3ec3581-921f-4f25-beae-f9a8fb0ed0e4,233431b7-94e1-4972-835b-5ab9bc49f081,309121c4-a374-43b3-92e5-a2a321816170,151,10,24.9,USD,2026-04-01,2026-04-04,2026-04-10,2026-04-10,livree_a_temps,0
012f1286-9036-4629-8340-be888ae8670b,233431b7-94e1-4972-835b-5ab9bc49f081,309121c4-a374-43b3-92e5-a2a321816170,153,5,31.99,USD,2026-04-24,2026-05-04,2026-05-05,2026-05-05,livree_a_temps,0
1c1a4366-dbc6-4596-8b2a-65bea02f9b2b,233431b7-94e1-4972-835b-5ab9bc49f081,5b91061a-7430-4127-a4d5-a578817c0d7c,85,10,3193.89,USD,2026-05-14,2026-05-18,2026-05-19,2026-05-26,livree_en_retard,7
b48ae4ab-e8a8-4ead-933d-e1bdbd9400e7,233431b7-94e1-4972-835b-5ab9bc49f081,e62c2c04-1277-440a-8b88-e465e31f7939,87,2,2905.23,USD,2026-05-06,2026-05-07,2026-05-12,2026-05-09,livree_a_temps,-3
d7d69a9a-eb3e-4fd8-86da-bff69268632e,233431b7-94e1-4972-835b-5ab9bc49f081,b851354a-28e7-49f5-a104-ad902f5bda28,79,1,80.3,USD,2026-05-20,2026-05-30,2026-06-05,2026-06-27,livree_en_retard,22
6a8c3540-e88d-4967-95a1-4acf129293fd,233431b7-94e1-4972-835b-5ab9bc49f081,cf511785-f907-4baa-9600-cc29a8d369e7,84,20,2003.11,USD,2026-05-14,2026-05-17,2026-05-19,2026-06-02,livree_en_retard,14
ecf31a75-c77a-461f-a492-e5ce137c5619,233431b7-94e1-4972-835b-5ab9bc49f081,98ac7ba3-6167-4556-81bd-92b16919c9ca,55,1,194.06,USD,2026-05-01,2026-05-02,2026-05-06,2026-05-06,livree_a_temps,0
37c0907b-8916-4de9-a880-aa20bed316c4,233431b7-94e1-4972-835b-5ab9bc49f081,bfd258a1-15d6-405e-80cd-4cf9ed5b730d,54,20,191.57,USD,2026-05-08,2026-05-15,2026-05-20,2026-05-20,livree_a_temps,0
