id,fournisseur_id,article_id,prix_unitaire,devise,quantite_reference,delai_livraison_jours,transport_inclus,stock_disponible,validite_offre_date,date_soumission,source_import
6178b3ef-cd84-4a6b-a827-b714a118e119,e4b551ef-c278-42bd-af80-e1ed30c5b9c2,26,5.96,USD,10,10,false,500,2026-01-22,2025-11-28,dataset_fictif
c4abfc2f-3a38-4a86-b06d-708bf95a9b6b,90627199-7e0b-43f0-bc09-6d2c7f71aaff,26,5.19,USD,5,4,false,500,2026-11-12,2026-08-23,dataset_fictif
a6bd6911-590a-4dce-9da4-7b63e5a860d0,489f9035-264c-47c5-98c5-e8aabb3f3517,26,6.67,USD,10,12,true,20,2026-03-26,2026-02-03,dataset_fictif
bf63d29a-f34c-44f5-a2a2-b4dd56a11412,7b6f6094-37f5-477d-b038-75c76cfcfa48,26,18318,CDF,50,8,false,200,2026-04-11,2026-02-03,dataset_fictif
12dfc295-6c18-4757-b02e-543bc0bdf192,10318424-c596-4f80-b733-0845e5445f94,27,74.08,USD,50,8,false,200,2025-11-30,2025-09-13,dataset_fictif
f73fcd24-f19d-4351-a99e-60eab5d33c77,9fe68714-7e09-4051-94fd-e0cf9d5b2867,27,61.54,USD,100,4,false,10,2025-12-29,2025-10-06,dataset_fictif
4afce1be-b175-40b3-b64f-7b5bc703d448,3f76030e-0c89-4791-bb75-faad15e9906e,27,149955,CDF,1,6,false,10,2025-12-15,2025-10-01,dataset_fictif
40b4199b-e1f2-481d-9344-6e02c7f9a168,f195dd3c-0bee-4489-a349-3340d3846d9c,27,74.95,USD,10,15,false,100,2025-11-29,2025-10-18,dataset_fictif
0346f1c5-9f5e-4eee-8680-cacd614fd8c6,f195dd3c-0bee-4489-a349-3340d3846d9c,27,74.73,USD,10,10,false,200,2026-09-26,2026-08-23,dataset_fictif
d2e221f4-077c-4bcb-abb5-3a1b5d8552f6,c2946f6b-4f2a-4060-9de5-8f6b8b0099ba,27,83.9,USD,1,10,false,10,2026-05-08,2026-03-19,dataset_fictif
d3f59e8b-a4e5-4e38-9b20-d026faa20339,2ee38c51-dc4d-4573-80b7-6496227d4b9b,27,54.39,USD,1,1,false,200,2026-04-28,2026-01-29,dataset_fictif
497f36ea-2523-42ed-bde9-440d7a5fd2fb,b00576ad-97ba-4e16-8462-71945956fcbd,28,35.31,USD,1,10,false,0,2026-09-09,2026-07-16,dataset_fictif
2f3bc13e-a7c6-4cdc-8e0b-c853169e5469,dee82e54-8d39-407a-92c4-acb08e2b7cde,28,26.54,USD,1,7,false,50,2026-03-20,2025-12-28,dataset_fictif
b43de7f4-8835-4086-bd48-649ae035f159,2ee77a79-eff5-4add-9dab-ecf2a844c3b8,28,27.96,USD,5,4,false,100,2026-05-21,2026-04-19,dataset_fictif
9d7a606b-0131-4c24-b273-e3c5ea2d59f2,8cb61f92-0640-4cad-9834-eee2bcb77bfe,28,29.08,USD,50,1,false,0,2026-01-30,2025-12-23,dataset_fictif
6b2b08fe-f165-469f-8808-05619e0d7ff5,29ca35b2-6655-4e2f-963b-b2b9f25d63e3,28,28.64,USD,5,3,true,100,2026-05-01,2026-02-28,dataset_fictif
7a4488db-68e4-4c52-876e-f6b4df207acb,29ca35b2-6655-4e2f-963b-b2b9f25d63e3,28,28.95,USD,10,7,true,20,2026-03-02,2025-12-08,dataset_fictif
da7a9856-1e5f-43db-bf27-19fc7801a953,d870a627-8448-4a11-a84e-791accd9625c,28,103644,CDF,5,5,false,50,2026-02-26,2026-01-20,dataset_fictif
27370085-932d-4d9c-8e35-dc8aa611b0d0,d870a627-8448-4a11-a84e-791accd9625c,28,31.49,USD,20,14,false,200,2026-04-22,2026-02-19,dataset_fictif
47e3ab36-a1b3-4259-916a-6edd36fa79d7,15301a32-abc7-4aab-8ef6-71cd6f038e2a,29,102365,CDF,5,1,false,500,2026-07-10,2026-04-16,dataset_fictif
27b3e2d2-2c10-4cb3-9b7d-94c959bdd6ce,15301a32-abc7-4aab-8ef6-71cd6f038e2a,29,32.3,USD,1,5,false,20,2026-05-19,2026-03-20,dataset_fictif
8a3e727f-2e4e-4f15-8664-7e6d78798589,f88c2747-38d1-429e-ab69-c52c3546ef71,29,39.27,USD,100,8,false,500,2026-03-24,2026-01-06,dataset_fictif
73c1ce71-2ab4-41e3-ba6c-30cd22410fd2,29ca35b2-6655-4e2f-963b-b2b9f25d63e3,29,34.96,USD,5,2,false,100,2026-05-13,2026-03-07,dataset_fictif
e6b96865-4aee-4aa3-8c8c-5338888ab3a4,4de4e653-7f6f-4e20-bb78-a939c581c129,30,91.31,USD,1,11,true,500,2025-11-08,2025-09-08,dataset_fictif
bd9a25eb-8804-447b-9b05-eec84948d2e4,4de4e653-7f6f-4e20-bb78-a939c581c129,30,77.25,USD,50,20,true,500,2026-10-14,2026-08-18,dataset_fictif
157786be-c1b5-48b2-95a8-276ad538c8e7,2ee77a79-eff5-4add-9dab-ecf2a844c3b8,30,47.16,USD,10,7,true,200,2026-09-20,2026-07-19,dataset_fictif
62b7e9f7-b7d7-4fdb-ae50-1701948e9e36,8cb61f92-0640-4cad-9834-eee2bcb77bfe,30,57.05,USD,10,4,true,20,2026-02-21,2026-01-03,dataset_fictif
1c43f575-eea1-4880-b8cb-d3f483a1c94c,344df5fc-fda2-4c73-8f0e-dc8484e5e7db,30,61.84,USD,5,13,true,500,2026-01-11,2025-10-16,dataset_fictif
04f4572d-6535-4370-b942-4c050ea25ed2,344df5fc-fda2-4c73-8f0e-dc8484e5e7db,30,61.43,USD,50,11,false,50,2026-08-02,2026-06-18,dataset_fictif
d1147014-7285-4eb7-b067-fd80c6130699,6c31db69-5aae-4fbb-997f-49561fe81085,30,51.04,USD,10,3,false,50,2026-05-11,2026-03-26,dataset_fictif
34491180-3307-4152-9d84-7806489616dd,29ca35b2-6655-4e2f-963b-b2b9f25d63e3,30,136860,CDF,100,4,true,500,2026-04-19,2026-03-14,dataset_fictif
19da6237-5698-43a3-8932-4e0dfd66682a,d870a627-8448-4a11-a84e-791accd9625c,31,152577,CDF,20,14,false,5,2025-12-08,2025-10-28,dataset_fictif
e1e01c6d-611b-46d7-856b-167cf412ad2d,d870a627-8448-4a11-a84e-791accd9625c,31,59.8,USD,20,9,false,10,2026-07-17,2026-05-01,dataset_fictif
0a5d180d-a20b-4197-b59f-3606aba91cad,344df5fc-fda2-4c73-8f0e-dc8484e5e7db,31,53.77,USD,10,6,false,100,2025-12-05,2025-10-21,dataset_fictif
595cbd06-59e4-4655-beb9-9ed335f70c00,fe66651e-6ac2-47e4-aed9-6fd5a3d7b7e1,31,49.52,USD,50,4,false,5,2026-02-17,2026-01-08,dataset_fictif
10f01a54-d5d4-4d10-8038-61a64c04344e,8aee00fa-6def-461a-b50b-fab094a76a5b,31,53.73,USD,100,13,false,10,2026-01-11,2025-11-04,dataset_fictif
9af2f02d-8fdf-48ff-aa10-931032a8a2fd,8aee00fa-6def-461a-b50b-fab094a76a5b,31,61.75,USD,10,7,true,200,2026-11-19,2026-08-26,dataset_fictif
8322fe1b-1d41-42ce-a189-b2cc48aaa01b,344df5fc-fda2-4c73-8f0e-dc8484e5e7db,32,21.72,USD,5,12,false,20,2026-03-12,2026-01-21,dataset_fictif
9245f42c-d39f-44d1-a4ce-65a104de1f33,2ee77a79-eff5-4add-9dab-ecf2a844c3b8,32,58741,CDF,20,6,false,100,2026-07-31,2026-05-10,dataset_fictif
1647252f-44e4-475a-b0ae-579ea0c02c5f,2ee77a79-eff5-4add-9dab-ecf2a844c3b8,32,19.1,USD,10,6,false,50,2026-02-26,2026-01-19,dataset_fictif
28c39f78-3980-4572-89c8-d43daa837517,f88c2747-38d1-429e-ab69-c52c3546ef71,32,21.77,USD,5,8,true,5,2026-04-08,2026-03-03,dataset_fictif
e28fe375-9e31-481c-ae00-efa8a9f019bc,2ee38c51-dc4d-4573-80b7-6496227d4b9b,33,76.04,USD,50,4,false,10,2025-11-19,2025-09-26,dataset_fictif
5c62afcc-299c-4c1e-aa0c-3ae0d8f9c72e,2ee38c51-dc4d-4573-80b7-6496227d4b9b,33,77.81,USD,10,6,true,500,2026-03-17,2026-01-05,dataset_fictif
878e3417-149c-4014-9ea5-bf58192d9be4,2ee77a79-eff5-4add-9dab-ecf2a844c3b8,33,74.81,USD,100,4,false,20,2026-01-26,2025-12-23,dataset_fictif
ae35bba8-ebd7-4214-a2d9-9b847f8f9be9,8cb61f92-0640-4cad-9834-eee2bcb77bfe,33,84.02,USD,20,3,false,500,2026-01-27,2025-11-24,dataset_fictif
d86681fd-b8ef-4519-a08d-b1ce07659675,6c31db69-5aae-4fbb-997f-49561fe81085,33,70.76,USD,50,7,false,5,2026-07-17,2026-06-03,dataset_fictif
b90171e4-0bd5-42fd-8e5d-c7b55c5cbef8,4454936e-25cc-46fa-8ee8-a76e4bc5a34c,33,73.3,USD,1,2,true,5,2026-06-01,2026-04-20,dataset_fictif
e068ebd4-ef0b-4e18-a900-fad542ddd677,fe66651e-6ac2-47e4-aed9-6fd5a3d7b7e1,33,223457,CDF,5,4,true,500,2026-07-31,2026-07-01,dataset_fictif
57986e12-d36f-4687-9e13-585e27652dd9,1e0751b2-7574-429f-98aa-a33a1c8940fc,34,65.15,USD,5,20,true,50,2025-12-11,2025-10-09,dataset_fictif
3999da3f-4558-4d42-9808-6c681f25e17b,fe66651e-6ac2-47e4-aed9-6fd5a3d7b7e1,34,37.71,USD,50,6,true,5,2026-07-22,2026-05-06,dataset_fictif
2fe47d99-250c-4141-bd66-938b60831525,4de4e653-7f6f-4e20-bb78-a939c581c129,34,66.06,USD,1,25,false,5,2026-06-03,2026-04-10,dataset_fictif
b11c33a9-9a0f-44df-b2e9-e05ba48fa44f,dee82e54-8d39-407a-92c4-acb08e2b7cde,34,42.49,USD,1,2,false,100,2026-07-15,2026-06-07,dataset_fictif
8a8df881-461d-4bdb-9006-90a9ef546eb1,dee82e54-8d39-407a-92c4-acb08e2b7cde,34,103642,CDF,50,2,false,200,2026-05-02,2026-02-02,dataset_fictif
857cceb5-d94b-4dda-b1ec-e299dae3c9ac,29ca35b2-6655-4e2f-963b-b2b9f25d63e3,34,41.82,USD,50,3,false,0,2026-09-28,2026-07-31,dataset_fictif
f0390cab-9394-4533-a7b8-f81edd70bdc1,15301a32-abc7-4aab-8ef6-71cd6f038e2a,34,41.4,USD,1,4,false,20,2025-11-30,2025-10-03,dataset_fictif
5968ced7-1ca6-4e6e-bd94-505a74582670,1ba78f4c-1f22-4ee1-95c1-942ded28dd2a,35,65.29,USD,1,6,false,10,2025-11-29,2025-10-19,dataset_fictif
a2b09fa9-bc24-4453-806a-c1bc86ac866c,d870a627-8448-4a11-a84e-791accd9625c,35,60.16,USD,1,6,false,50,2026-06-09,2026-04-01,dataset_fictif
8c7800b1-d364-4407-a3e1-b66fdd8ab185,d870a627-8448-4a11-a84e-791accd9625c,35,182681,CDF,5,8,true,5,2025-11-13,2025-09-14,dataset_fictif
52100556-2f24-4efb-a1ee-08601a9c82d1,8cb61f92-0640-4cad-9834-eee2bcb77bfe,36,13.68,USD,100,1,false,10,2026-08-03,2026-06-19,dataset_fictif
94291e94-bb77-4d43-b265-6dcb9c22a1ce,dee82e54-8d39-407a-92c4-acb08e2b7cde,36,13.7,USD,100,7,false,200,2026-01-17,2025-10-28,dataset_fictif
ea04dbb8-5f66-478f-abb1-fccfc26fe20b,dee82e54-8d39-407a-92c4-acb08e2b7cde,36,42520,CDF,10,7,true,100,2026-01-07,2025-11-01,dataset_fictif
24686d03-5170-490d-8611-2c6a58541e37,15301a32-abc7-4aab-8ef6-71cd6f038e2a,37,24.03,USD,50,3,false,20,2026-10-19,2026-08-04,dataset_fictif
e5a6d7b2-455e-4d8f-b8bc-244a86fdadb7,f88c2747-38d1-429e-ab69-c52c3546ef71,37,31.32,USD,20,9,false,100,2025-11-04,2025-09-08,dataset_fictif
23ce08be-9ca1-4888-94db-3449a8f08124,4454936e-25cc-46fa-8ee8-a76e4bc5a34c,37,25.23,USD,100,5,false,100,2026-07-22,2026-04-25,dataset_fictif
84bc2af0-c985-4523-a709-d036b8444777,3014f461-d60a-41e7-93d9-e44badc1b439,38,461.23,USD,20,22,false,50,2026-08-26,2026-07-22,dataset_fictif
580c8865-1e31-4e4c-80c8-9bd584cbddd7,3014f461-d60a-41e7-93d9-e44badc1b439,38,1218475,CDF,100,27,true,0,2026-07-12,2026-04-14,dataset_fictif
25134e44-0648-42b8-aa8a-eece5993a127,8ea74857-3b6c-4223-a0da-728525137a17,38,429.68,USD,10,7,false,5,2026-03-21,2026-01-11,dataset_fictif
9f219662-2aec-44f4-92ae-e091ac95b13f,9ea59647-61d2-4511-86c7-a62125206693,39,1.86,USD,1,4,true,100,2025-11-08,2025-09-24,dataset_fictif
262c73a8-33de-49f3-9395-71ec1a40012e,9ea59647-61d2-4511-86c7-a62125206693,39,1.79,USD,5,5,false,100,2026-04-08,2026-02-22,dataset_fictif
ee8fb5d1-9ae5-4bca-a28a-3b19b035cb3c,6286c376-d2ac-41d7-8471-2ed5d7add1e0,39,2.04,USD,50,7,false,0,2026-11-08,2026-08-13,dataset_fictif
50726ab7-828d-4d29-98b1-804fe9812175,6286c376-d2ac-41d7-8471-2ed5d7add1e0,39,1.97,USD,50,9,true,50,2025-12-20,2025-11-13,dataset_fictif
f87d94f2-0ec1-4979-8b19-1a421e6b101c,77c818bc-697c-4da1-bbbf-f2bce75c228e,39,1.52,USD,10,2,false,5,2026-08-21,2026-05-30,dataset_fictif
86df6578-485a-44ad-a21c-b85073bb18f3,77c818bc-697c-4da1-bbbf-f2bce75c228e,39,1.52,USD,10,2,false,5,2025-12-27,2025-11-21,dataset_fictif
676a3828-abe4-45c2-ab8a-932edc2c30cf,1871f66d-7cee-4ed5-bde3-6b81f604f0fc,39,4113,CDF,100,3,true,20,2026-06-19,2026-04-21,dataset_fictif
3f0c4ce0-4ff2-4cba-a7a7-bcc3bea53f47,1871f66d-7cee-4ed5-bde3-6b81f604f0fc,39,1.65,USD,5,4,false,10,2026-04-11,2026-03-07,dataset_fictif
55448c24-0d91-4adc-8f68-4c5514819e22,6c31db69-5aae-4fbb-997f-49561fe81085,39,1.52,USD,50,2,true,200,2026-05-07,2026-03-24,dataset_fictif
4dd4f96a-29c7-435c-b7fd-bec0a45c6733,77c818bc-697c-4da1-bbbf-f2bce75c228e,40,259.27,USD,10,5,false,5,2026-07-09,2026-05-28,dataset_fictif
f2ccd744-1feb-4979-a2b8-d5c647e56ea0,6286c376-d2ac-41d7-8471-2ed5d7add1e0,40,847629,CDF,50,11,false,500,2026-04-15,2026-03-08,dataset_fictif
1cd2b46a-aa86-4553-943d-a9d966149fdd,6286c376-d2ac-41d7-8471-2ed5d7add1e0,40,703372,CDF,100,7,false,10,2026-01-20,2025-11-03,dataset_fictif
caa5d288-4b1a-4d23-b60b-42d5e0614497,9fd3a520-0e67-47b9-a331-af93c1746224,40,264.47,USD,20,9,true,10,2026-07-19,2026-06-18,dataset_fictif
6512052d-103d-4f95-a8f5-58c4dada68e9,f195dd3c-0bee-4489-a349-3340d3846d9c,40,263.35,USD,100,10,true,10,2026-08-28,2026-07-17,dataset_fictif
ea8c4c0d-7627-4c0c-a9f3-06c81a3908d4,f195dd3c-0bee-4489-a349-3340d3846d9c,40,279.85,USD,5,11,false,500,2026-04-30,2026-03-04,dataset_fictif
2ee75598-5d48-4b52-8b1d-001234862968,bc555e94-8abb-48d0-8ce2-6d4c29488a0f,40,261.81,USD,20,11,false,10,2026-08-09,2026-05-14,dataset_fictif
3d0f7282-02be-407d-a49a-b61242440445,bc555e94-8abb-48d0-8ce2-6d4c29488a0f,40,303.95,USD,100,13,true,5,2026-11-05,2026-08-27,dataset_fictif
6331dc19-53ed-4f84-913e-5cf3a6cc2baa,1871f66d-7cee-4ed5-bde3-6b81f604f0fc,41,313.1,USD,20,7,false,10,2026-01-23,2025-11-29,dataset_fictif
e44f2d12-7080-4fca-87cd-56f3f2634034,1871f66d-7cee-4ed5-bde3-6b81f604f0fc,41,258.52,USD,20,6,false,50,2025-12-11,2025-10-07,dataset_fictif
ffe2c1ea-9185-4bbf-8b1b-9177c71c590a,3014f461-d60a-41e7-93d9-e44badc1b439,41,404.5,USD,1,20,true,20,2026-11-03,2026-08-29,dataset_fictif
8f3cb7b4-6111-4076-a5b1-3fd084fd5fe6,abc636f3-df1a-41c3-ba3f-3b09c4bd842b,41,316.25,USD,100,5,false,20,2026-09-23,2026-07-17,dataset_fictif
1496a44f-1fe2-47c7-90df-82532732183b,9fd3a520-0e67-47b9-a331-af93c1746224,41,379.18,USD,20,6,true,50,2026-05-20,2026-04-08,dataset_fictif
a47a89a2-ffc4-4881-8b97-b212f2ab2d26,bc555e94-8abb-48d0-8ce2-6d4c29488a0f,41,381.31,USD,10,15,true,5,2026-10-19,2026-08-20,dataset_fictif
0868acef-5afe-4a02-beae-2a16d04ff0ce,bc555e94-8abb-48d0-8ce2-6d4c29488a0f,41,366.42,USD,100,14,false,5,2026-04-24,2026-03-14,dataset_fictif
25558a5d-ae53-4313-b0ff-cc9af0574cfe,9ea59647-61d2-4511-86c7-a62125206693,42,148.33,USD,50,14,false,100,2026-03-15,2026-01-06,dataset_fictif
d65bfcaf-ecac-42cd-939c-6d315f4f4581,c06d7535-67e5-48bf-a031-b45557014db9,42,144.88,USD,1,24,true,20,2026-09-02,2026-07-05,dataset_fictif
08afd41c-0df6-4680-87d7-56a2d7cc75bb,77c818bc-697c-4da1-bbbf-f2bce75c228e,42,99.97,USD,1,5,false,50,2026-01-29,2025-11-10,dataset_fictif
9be6b647-da43-412a-ba6f-c871741d15bd,6c31db69-5aae-4fbb-997f-49561fe81085,42,106.59,USD,5,6,false,500,2026-09-26,2026-07-08,dataset_fictif
8255243c-0259-4e22-b630-ac9d33c951e1,1871f66d-7cee-4ed5-bde3-6b81f604f0fc,43,255.63,USD,5,4,false,20,2025-11-20,2025-09-22,dataset_fictif
6bb9bb49-43df-4900-b816-211ea3293184,abc636f3-df1a-41c3-ba3f-3b09c4bd842b,43,671287,CDF,50,1,false,10,2026-04-26,2026-02-06,dataset_fictif
b8c1fa6e-302b-431f-a26c-4f5b45cdf7a3,6286c376-d2ac-41d7-8471-2ed5d7add1e0,44,21.38,USD,20,15,true,100,2025-12-09,2025-11-02,dataset_fictif
0988f5dd-e6f1-4de9-b889-ee358c717ccb,6286c376-d2ac-41d7-8471-2ed5d7add1e0,44,20.62,USD,20,6,false,5,2026-04-25,2026-03-23,dataset_fictif
8f2a5a69-c461-4cfe-9989-5055214fd9b4,1871f66d-7cee-4ed5-bde3-6b81f604f0fc,44,16.6,USD,1,6,false,20,2026-09-11,2026-06-14,dataset_fictif
c99bcfdb-9d48-4358-a571-97337e6e5282,8ea74857-3b6c-4223-a0da-728525137a17,44,19,USD,100,12,true,50,2025-11-03,2025-09-10,dataset_fictif
51e2e680-d3c9-4bac-86ee-ffa22958ec61,8ea74857-3b6c-4223-a0da-728525137a17,44,59337,CDF,20,10,true,5,2026-06-27,2026-04-30,dataset_fictif
22a389de-015a-4bfe-a2db-8a55b0e7a864,bc555e94-8abb-48d0-8ce2-6d4c29488a0f,45,84.82,USD,1,10,false,5,2026-05-01,2026-03-22,dataset_fictif
3c4f0cbc-2294-4f7c-9c2c-9a34bee429ee,4d15211a-70c6-4e2b-982b-5d2a6a265696,45,79.9,USD,100,8,true,100,2026-03-25,2025-12-30,dataset_fictif
d4cc5dd1-0b94-48db-b144-2261258d5723,8ea74857-3b6c-4223-a0da-728525137a17,46,804659,CDF,20,12,false,200,2025-12-08,2025-11-01,dataset_fictif
1301041c-15b1-4504-b2d2-186701dd99af,6c31db69-5aae-4fbb-997f-49561fe81085,46,264.57,USD,10,7,true,500,2026-07-21,2026-05-06,dataset_fictif
6b2c958e-b55b-4b8c-b2a3-e20573770d6e,9fd3a520-0e67-47b9-a331-af93c1746224,46,295.41,USD,5,11,false,200,2025-12-09,2025-10-29,dataset_fictif
6e1f5c42-3d1b-48e4-aaa1-a0e95915e5e0,77c818bc-697c-4da1-bbbf-f2bce75c228e,47,294.74,USD,5,2,false,100,2026-07-21,2026-05-05,dataset_fictif
583f9222-93f4-4977-9449-828b2cb6d79e,f195dd3c-0bee-4489-a349-3340d3846d9c,47,327.59,USD,10,9,true,50,2026-01-12,2025-11-15,dataset_fictif
f4b462f6-e6c6-4976-a56b-ef2fc4fa02ee,abc636f3-df1a-41c3-ba3f-3b09c4bd842b,47,273.78,USD,10,7,false,20,2026-10-04,2026-07-24,dataset_fictif
6dd20d53-74c6-4266-bf6f-72f5e38af085,abc636f3-df1a-41c3-ba3f-3b09c4bd842b,47,281.99,USD,1,4,false,200,2026-08-05,2026-05-25,dataset_fictif
a751c4b2-d33b-4dce-93ab-ac1c84d42e89,c06d7535-67e5-48bf-a031-b45557014db9,47,359.36,USD,5,23,true,20,2025-12-06,2025-09-10,dataset_fictif
2c117ad0-a771-4a07-a146-c5a935609728,463e8ebb-90df-4419-b124-a3e2e2c7c142,48,242.95,USD,20,4,false,0,2026-02-07,2025-11-16,dataset_fictif
a9a423cb-dbd8-4032-af73-c0d2044f6384,463e8ebb-90df-4419-b124-a3e2e2c7c142,48,261.94,USD,5,3,false,0,2026-09-24,2026-08-21,dataset_fictif
83dd3bc1-e0b3-4f14-a5aa-55c133b95867,18e2f617-a53c-42c0-a207-9da3892a3049,48,800003,CDF,20,5,false,10,2026-08-07,2026-06-11,dataset_fictif
c5d6b578-7b8c-4c43-af79-a1f25e5d38c7,f62d15a1-1df7-4445-b27b-118dce02eed4,48,298.26,USD,100,12,true,10,2026-02-25,2025-12-04,dataset_fictif
182249aa-ea87-4526-8c2d-83ac46df1893,f62d15a1-1df7-4445-b27b-118dce02eed4,48,289.75,USD,5,4,false,50,2026-10-26,2026-08-26,dataset_fictif
976b5175-a57e-482b-b617-1ec133d63f56,7edd5e0a-9dc3-423f-9f5b-59f549874a2b,48,299.93,USD,10,5,false,10,2026-02-09,2025-11-23,dataset_fictif
69a71803-e710-48bb-9fb2-ea8226004bff,d69fff5b-d0e8-49b0-ae6a-27b8a7303f50,48,262.9,USD,1,2,true,20,2026-04-21,2026-02-17,dataset_fictif
af665aa5-da64-4fd6-a9e5-b0ec76a17f02,d69fff5b-d0e8-49b0-ae6a-27b8a7303f50,49,130.68,USD,10,7,false,200,2026-05-06,2026-03-21,dataset_fictif
d773d7cc-7837-4753-9669-3280fa9671b6,29ca35b2-6655-4e2f-963b-b2b9f25d63e3,49,143.61,USD,20,2,false,200,2026-09-21,2026-08-14,dataset_fictif
943c346c-b52d-4d5b-a8a7-45dfab01cf9b,29ca35b2-6655-4e2f-963b-b2b9f25d63e3,49,157.99,USD,1,3,false,5,2026-10-13,2026-07-26,dataset_fictif
564b3b61-80a7-4bca-9157-18c171ce1a09,f918ebdf-5a46-4ea1-b175-ff23fc06e0e5,49,123.79,USD,100,3,false,50,2026-03-05,2026-01-14,dataset_fictif
3d5602ef-e70c-4c9b-9379-d4dcbe5db807,de8d843f-946e-4afc-ad48-0375e258c660,49,234.98,USD,10,15,false,10,2025-12-16,2025-09-21,dataset_fictif
0ad6b597-cd84-45c2-b5d0-ed4d54e6739f,de8d843f-946e-4afc-ad48-0375e258c660,49,210.93,USD,1,10,false,5,2026-03-13,2026-01-27,dataset_fictif
97d24515-927d-4a91-912d-f0ea45c1bcc3,8032863d-923a-4b4a-be4e-35812e118855,49,373211,CDF,1,1,false,500,2026-03-27,2026-01-26,dataset_fictif
e07faebf-67e5-4756-a696-d3f45c7ad654,8032863d-923a-4b4a-be4e-35812e118855,49,128.62,USD,20,2,false,5,2026-09-14,2026-08-09,dataset_fictif
4f3f0568-8dcf-4ebe-903b-6a62fe0a7fd8,4454936e-25cc-46fa-8ee8-a76e4bc5a34c,49,135.45,USD,1,6,false,500,2025-11-13,2025-09-01,dataset_fictif
8a296648-c7d4-4a44-8dfc-033de3ac194b,35fc6806-24e7-45c5-92e9-bb28c2094058,50,263.05,USD,100,15,true,20,2025-12-07,2025-09-29,dataset_fictif
b25ab578-ec97-4d08-b09a-a6536622702b,35fc6806-24e7-45c5-92e9-bb28c2094058,50,299.98,USD,20,10,false,5,2026-04-07,2026-01-18,dataset_fictif
314360e4-f788-4d08-a482-2f178d87ef63,6e8b5c5f-b473-4da7-9458-08c8af363dda,50,243.34,USD,100,7,false,20,2025-12-20,2025-11-17,dataset_fictif
531e923e-5185-41ae-b186-10e5467dfb00,4454936e-25cc-46fa-8ee8-a76e4bc5a34c,50,637412,CDF,10,5,false,20,2026-06-14,2026-04-01,dataset_fictif
019e0277-c600-4cdf-9cba-3162325bf5eb,de8d843f-946e-4afc-ad48-0375e258c660,50,392.47,USD,10,28,true,20,2026-05-19,2026-02-28,dataset_fictif
fb15d86f-cfd9-4055-b958-778ff6671006,de8d843f-946e-4afc-ad48-0375e258c660,50,388.56,USD,20,26,true,5,2026-10-03,2026-08-17,dataset_fictif
648a16e8-5a39-4e9a-abf8-1e2f7539e9f4,7edd5e0a-9dc3-423f-9f5b-59f549874a2b,50,337.22,USD,10,4,false,50,2025-12-17,2025-10-06,dataset_fictif
d20c177d-76e5-431a-97a1-2f8897fd9d6d,463e8ebb-90df-4419-b124-a3e2e2c7c142,50,241.64,USD,1,5,true,100,2026-09-25,2026-08-22,dataset_fictif
56c56295-5fad-41bb-b0dd-534997cc4f37,c3bc350e-fb2b-46bf-bff7-d2d1c5c8c990,51,107.17,USD,10,5,false,50,2025-12-08,2025-10-03,dataset_fictif
afc23486-1b03-44a0-b6c2-df68235ad515,f62d15a1-1df7-4445-b27b-118dce02eed4,51,133,USD,5,7,true,5,2026-08-16,2026-06-26,dataset_fictif
1138fe87-91e4-4164-9174-f090fb6583dc,f62d15a1-1df7-4445-b27b-118dce02eed4,51,158.17,USD,10,7,true,500,2026-08-03,2026-05-21,dataset_fictif
e6fa7e7e-2d79-4c4f-ba8a-9e37cd4a8fef,18e2f617-a53c-42c0-a207-9da3892a3049,51,347867,CDF,20,13,false,50,2026-06-22,2026-05-05,dataset_fictif
c472212b-020d-4e5a-9ace-c5c36f61d889,29ca35b2-6655-4e2f-963b-b2b9f25d63e3,51,117.68,USD,100,3,false,20,2026-01-23,2025-11-26,dataset_fictif
d4aa6afb-e5cf-4eb0-994d-7a7bcf797a23,7edd5e0a-9dc3-423f-9f5b-59f549874a2b,51,130.81,USD,50,11,true,5,2026-03-25,2026-01-15,dataset_fictif
f67bffc4-b49c-412e-b896-988366325fb4,6e8b5c5f-b473-4da7-9458-08c8af363dda,51,105.15,USD,50,1,false,5,2026-06-18,2026-05-15,dataset_fictif
11d6ba4e-d35b-47bb-9ba6-0beea4a122b2,29ca35b2-6655-4e2f-963b-b2b9f25d63e3,52,214545,CDF,10,2,false,200,2025-11-15,2025-10-06,dataset_fictif
7d000aa9-d594-4816-ab0c-63831ffc6f5e,29ca35b2-6655-4e2f-963b-b2b9f25d63e3,52,77.1,USD,10,5,false,5,2026-08-26,2026-06-19,dataset_fictif
f3c58589-c47e-49ed-b17f-ac85ec0457bf,8032863d-923a-4b4a-be4e-35812e118855,52,193106,CDF,100,4,false,500,2026-07-07,2026-05-23,dataset_fictif
15255ae4-f332-4a09-93ef-12e01f691b07,d69fff5b-d0e8-49b0-ae6a-27b8a7303f50,52,69.08,USD,50,7,true,0,2026-07-10,2026-04-15,dataset_fictif
8a853707-377a-4b19-889f-85d255d4304d,18e2f617-a53c-42c0-a207-9da3892a3049,53,72.59,USD,10,13,false,20,2026-10-01,2026-08-06,dataset_fictif
37617c3c-675c-4f1e-b364-1e52d4f37b05,f918ebdf-5a46-4ea1-b175-ff23fc06e0e5,53,60.51,USD,10,6,false,5,2026-05-24,2026-02-24,dataset_fictif
